Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Dominican Republic,1993,Urban,Male,60,Census - de jure - complete tabulation,"Final figure, complete",1998,12173,
Dominican Republic,1993,Rural,Male,60,Census - de jure - complete tabulation,"Final figure, complete",1998,14721,
Dominican Republic,1993,Total,Male,61,Census - de jure - complete tabulation,"Final figure, complete",1998,10506,
Dominican Republic,1993,Urban,Male,61,Census - de jure - complete tabulation,"Final figure, complete",1998,5696,
Dominican Republic,1993,Rural,Male,61,Census - de jure - complete tabulation,"Final figure, complete",1998,4810,
Dominican Republic,1993,Total,Male,62,Census - de jure - complete tabulation,"Final figure, complete",1998,13753,
Dominican Republic,1993,Urban,Male,62,Census - de jure - complete tabulation,"Final figure, complete",1998,7251,
Dominican Republic,1993,Rural,Male,62,Census - de jure - complete tabulation,"Final figure, complete",1998,6502,
Dominican Republic,1993,Total,Male,63,Census - de jure - complete tabulation,"Final figure, complete",1998,20099,
Dominican Republic,1993,Urban,Male,63,Census - de jure - complete tabulation,"Final figure, complete",1998,10001,
Dominican Republic,1993,Rural,Male,63,Census - de jure - complete tabulation,"Final figure, complete",1998,10098,
Dominican Republic,1993,Total,Male,64,Census - de jure - complete tabulation,"Final figure, complete",1998,12516,
Dominican Republic,1993,Urban,Male,64,Census - de jure - complete tabulation,"Final figure, complete",1998,6525,
Dominican Republic,1993,Rural,Male,64,Census - de jure - complete tabulation,"Final figure, complete",1998,5991,
Dominican Republic,1993,Total,Male,65,Census - de jure - complete tabulation,"Final figure, complete",1998,16132,
Dominican Republic,1993,Urban,Male,65,Census - de jure - complete tabulation,"Final figure, complete",1998,7786,
Dominican Republic,1993,Rural,Male,65,Census - de jure - complete tabulation,"Final figure, complete",1998,8346,
Dominican Republic,1993,Total,Male,66,Census - de jure - complete tabulation,"Final figure, complete",1998,9670,
Dominican Republic,1993,Urban,Male,66,Census - de jure - complete tabulation,"Final figure, complete",1998,5172,
Dominican Republic,1993,Rural,Male,66,Census - de jure - complete tabulation,"Final figure, complete",1998,4498,
Dominican Republic,1993,Total,Male,67,Census - de jure - complete tabulation,"Final figure, complete",1998,10003,
Dominican Republic,1993,Urban,Male,67,Census - de jure - complete tabulation,"Final figure, complete",1998,5406,
Dominican Republic,1993,Rural,Male,67,Census - de jure - complete tabulation,"Final figure, complete",1998,4597,
Dominican Republic,1993,Total,Male,68,Census - de jure - complete tabulation,"Final figure, complete",1998,10118,
Dominican Republic,1993,Urban,Male,68,Census - de jure - complete tabulation,"Final figure, complete",1998,5183,
Dominican Republic,1993,Rural,Male,68,Census - de jure - complete tabulation,"Final figure, complete",1998,4933,
Dominican Republic,1993,Total,Male,69,Census - de jure - complete tabulation,"Final figure, complete",1998,6882,
Dominican Republic,1993,Urban,Male,69,Census - de jure - complete tabulation,"Final figure, complete",1998,3789,
Dominican Republic,1993,Rural,Male,69,Census - de jure - complete tabulation,"Final figure, complete",1998,3093,
Dominican Republic,1993,Total,Male,70,Census - de jure - complete tabulation,"Final figure, complete",1998,15302,
Dominican Republic,1993,Urban,Male,70,Census - de jure - complete tabulation,"Final figure, complete",1998,6502,
Dominican Republic,1993,Rural,Male,70,Census - de jure - complete tabulation,"Final figure, complete",1998,8800,
Dominican Republic,1993,Total,Male,71,Census - de jure - complete tabulation,"Final figure, complete",1998,5481,
Dominican Republic,1993,Urban,Male,71,Census - de jure - complete tabulation,"Final figure, complete",1998,2914,
Dominican Republic,1993,Rural,Male,71,Census - de jure - complete tabulation,"Final figure, complete",1998,2567,
Dominican Republic,1993,Total,Male,72,Census - de jure - complete tabulation,"Final figure, complete",1998,6996,
Dominican Republic,1993,Urban,Male,72,Census - de jure - complete tabulation,"Final figure, complete",1998,3745,
Dominican Republic,1993,Rural,Male,72,Census - de jure - complete tabulation,"Final figure, complete",1998,3251,
Dominican Republic,1993,Total,Male,73,Census - de jure - complete tabulation,"Final figure, complete",1998,9008,
Dominican Republic,1993,Urban,Male,73,Census - de jure - complete tabulation,"Final figure, complete",1998,4580,
Dominican Republic,1993,Rural,Male,73,Census - de jure - complete tabulation,"Final figure, complete",1998,4428,
Dominican Republic,1993,Total,Male,74,Census - de jure - complete tabulation,"Final figure, complete",1998,5475,
Dominican Republic,1993,Urban,Male,74,Census - de jure - complete tabulation,"Final figure, complete",1998,2881,
Dominican Republic,1993,Rural,Male,74,Census - de jure - complete tabulation,"Final figure, complete",1998,2594,
Dominican Republic,1993,Total,Male,75,Census - de jure - complete tabulation,"Final figure, complete",1998,7014,
Dominican Republic,1993,Urban,Male,75,Census - de jure - complete tabulation,"Final figure, complete",1998,3411,
Dominican Republic,1993,Rural,Male,75,Census - de jure - complete tabulation,"Final figure, complete",1998,3603,
Dominican Republic,1993,Total,Male,76,Census - de jure - complete tabulation,"Final figure, complete",1998,4739,
Dominican Republic,1993,Urban,Male,76,Census - de jure - complete tabulation,"Final figure, complete",1998,2478,
Dominican Republic,1993,Rural,Male,76,Census - de jure - complete tabulation,"Final figure, complete",1998,2261,
Dominican Republic,1993,Total,Male,77,Census - de jure - complete tabulation,"Final figure, complete",1998,4334,
Dominican Republic,1993,Urban,Male,77,Census - de jure - complete tabulation,"Final figure, complete",1998,2335,
Dominican Republic,1993,Rural,Male,77,Census - de jure - complete tabulation,"Final figure, complete",1998,1999,
Dominican Republic,1993,Total,Male,78,Census - de jure - complete tabulation,"Final figure, complete",1998,4146,
Dominican Republic,1993,Urban,Male,78,Census - de jure - complete tabulation,"Final figure, complete",1998,2158,
Dominican Republic,1993,Rural,Male,78,Census - de jure - complete tabulation,"Final figure, complete",1998,1988,
Dominican Republic,1993,Total,Male,79,Census - de jure - complete tabulation,"Final figure, complete",1998,3247,
Dominican Republic,1993,Urban,Male,79,Census - de jure - complete tabulation,"Final figure, complete",1998,1732,
Dominican Republic,1993,Rural,Male,79,Census - de jure - complete tabulation,"Final figure, complete",1998,1515,
Dominican Republic,1993,Total,Male,80,Census - de jure - complete tabulation,"Final figure, complete",1998,6644,
Dominican Republic,1993,Urban,Male,80,Census - de jure - complete tabulation,"Final figure, complete",1998,2852,
Dominican Republic,1993,Rural,Male,80,Census - de jure - complete tabulation,"Final figure, complete",1998,3792,
Dominican Republic,1993,Total,Male,81,Census - de jure - complete tabulation,"Final figure, complete",1998,3423,
Dominican Republic,1993,Urban,Male,81,Census - de jure - complete tabulation,"Final figure, complete",1998,1743,
Dominican Republic,1993,Rural,Male,81,Census - de jure - complete tabulation,"Final figure, complete",1998,1680,
Dominican Republic,1993,Total,Male,82,Census - de jure - complete tabulation,"Final figure, complete",1998,2944,
Dominican Republic,1993,Urban,Male,82,Census - de jure - complete tabulation,"Final figure, complete",1998,1524,
Dominican Republic,1993,Rural,Male,82,Census - de jure - complete tabulation,"Final figure, complete",1998,1420,
Dominican Republic,1993,Total,Male,83,Census - de jure - complete tabulation,"Final figure, complete",1998,2868,
Dominican Republic,1993,Urban,Male,83,Census - de jure - complete tabulation,"Final figure, complete",1998,1449,
Dominican Republic,1993,Rural,Male,83,Census - de jure - complete tabulation,"Final figure, complete",1998,1419,
Dominican Republic,1993,Total,Male,84,Census - de jure - complete tabulation,"Final figure, complete",1998,2190,
Dominican Republic,1993,Urban,Male,84,Census - de jure - complete tabulation,"Final figure, complete",1998,1117,
Dominican Republic,1993,Rural,Male,84,Census - de jure - complete tabulation,"Final figure, complete",1998,1073,
Dominican Republic,1993,Total,Male,43834,Census - de jure - complete tabulation,"Final figure, complete",1998,385402,
Dominican Republic,1993,Urban,Male,43834,Census - de jure - complete tabulation,"Final figure, complete",1998,206872,
Dominican Republic,1993,Rural,Male,43834,Census - de jure - complete tabulation,"Final figure, complete",1998,178530,
Dominican Republic,1993,Total,Male,43960,Census - de jure - complete tabulation,"Final figure, complete",1998,423738,
Dominican Republic,1993,Urban,Male,43960,Census - de jure - complete tabulation,"Final figure, complete",1998,222469,
Dominican Republic,1993,Rural,Male,43960,Census - de jure - complete tabulation,"Final figure, complete",1998,201269,
Dominican Republic,1993,Total,Male,44118,Census - de jure - complete tabulation,"Final figure, complete",1998,414916,
Dominican Republic,1993,Urban,Male,44118,Census - de jure - complete tabulation,"Final figure, complete",1998,214287,
Dominican Republic,1993,Rural,Male,44118,Census - de jure - complete tabulation,"Final figure, complete",1998,200629,
Dominican Republic,1993,Total,Male,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",1998,373287,
Dominican Republic,1993,Urban,Male,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",1998,202390,
Dominican Republic,1993,Rural,Male,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",1998,170897,
Dominican Republic,1993,Total,Male,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",1998,365523,
Dominican Republic,1993,Urban,Male,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",1998,207364,
Dominican Republic,1993,Rural,Male,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",1998,158159,
Dominican Republic,1993,Total,Male,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",1998,307987,
Dominican Republic,1993,Urban,Male,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",1998,181057,
Dominican Republic,1993,Rural,Male,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",1998,126930,
Dominican Republic,1993,Total,Male,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",1998,257610,
Dominican Republic,1993,Urban,Male,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",1998,149918,
Dominican Republic,1993,Rural,Male,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",1998,107692,
Dominican Republic,1993,Total,Male,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",1998,199222,
Dominican Republic,1993,Urban,Male,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",1998,114410,
Dominican Republic,1993,Rural,Male,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",1998,84812,
Dominican Republic,1993,Total,Male,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",1998,167005,
Dominican Republic,1993,Urban,Male,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",1998,94800,
Dominican Republic,1993,Rural,Male,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",1998,72205,
Dominican Republic,1993,Total,Male,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",1998,126370,
Dominican Republic,1993,Urban,Male,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",1998,69244,
Dominican Republic,1993,Rural,Male,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",1998,57126,
Dominican Republic,1993,Total,Male,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",1998,113100,
Dominican Republic,1993,Urban,Male,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",1998,59466,
Dominican Republic,1993,Rural,Male,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",1998,53634,
Dominican Republic,1993,Total,Male,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",1998,82439,
Dominican Republic,1993,Urban,Male,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",1998,43850,
Dominican Republic,1993,Rural,Male,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",1998,38589,
